session_id,variant,dataset,round,accuracy,loss,f1_macro,f1_weighted,precision_macro,recall_macro,specificity_macro,auc_macro,num_samples,num_classes,blockchain_blocks,round_wall_time_s,model_payload_bytes,ipfs_model_cid,ipfs_metrics_cid,ipfs_local_cid,ipfs_vote_cid,timestamp,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5
optimized_20260624_193237,optimized,UCIHAR,9,0.9178825924669155,0.23070906962644547,0.9191808609921113,0.91793655875345,0.918984302448369,0.9199996509862228,0.983541312804121,0.9923274921468249,2947,6,4116,61.91,3420320,QmWm18ia6LT9omewh7QpA8cHpZ7DKu5hu8jfmb9dAeUUxn,QmeatbT9GhsQKZNudU9F1pU8TupwGM6JLJmWHw9CxfD81m,Qmb16bVZhjqU1TLEg7VpQjKEAaWqxYvYcuwc7JpDiJKr7N,QmZ5y8Um85xgD5MnN2LVR2afgw8CKdoGURau2U2BmGsz78,2026-06-24T20:16:51.755644,0.970317297850563,0.9773462783171522,0.9507445589919816,0.8008130081300813,0.8158640226628895,1.0
optimized_20260624_193237,optimized,UCIHAR,10,0.9243298269426535,0.22668117730620693,0.9257093015671837,0.92433472925044,0.9258687808492341,0.9267390425388182,0.984842930677018,0.9924387684527103,2947,6,4119,85.66,3420320,QmTLKs2rTPeL5emhYm32TSD4dHvkskAn9JUPAUi2c5bszv,QmPXvZSHprbc6m4hZEDbtpWHEZa7q2XdwNgcqnzbyJh6q5,QmNMgNuEqEqHkE48ycrYesrtV41BMjVGes1q4ZY6WuqWuh,QmX8qPppeoQcadFPZY6J8axKk4o6XEGcLfpAnLE2MSzjBP,2026-06-24T20:21:58.249342,0.9766497461928934,0.9773462783171522,0.9595375722543352,0.8196078431372549,0.8211143695014663,1.0
optimized_20260624_211311,optimized,UCIHAR,0,0.1496437054631829,1.7896962850651843,0.08466852761104042,0.07395674266796477,0.05640706239168111,0.17074613284804366,0.8325012855239876,0.7090074632600816,2947,6,4151,1782317603.1,3420320,QmRvRZMcYG8XKpj7hQ4PTR8xs2W2WyrK73q3fyWp9nRKM1,QmZteyGYjfnfgfkbJL4fXcnattbEUfDcgj6FEDhjZzadTB,,,2026-06-24T21:13:23.102514,0.0,0.08991825613079019,0.4180929095354523,0.0,0.0,0.0
optimized_20260624_211311,optimized,UCIHAR,1,0.7600950118764845,0.9786818192360249,0.7527909693441369,0.7557268621575888,0.8161550613521169,0.7490434353973994,0.9514530424328939,0.9795185473107438,2947,6,4154,63.86,3420320,QmcDeZjkZwfuLV1zQnjBJvtpru4U6EJysJPvTrMQRkNeZm,QmcYkfvLvMARJxctpZnBjhmudHyQAQWK5GCwjAWu8Uv1dC,QmcZJ5DCnRkpF2NBiDcBWjNDeVURPL3vi49oaLMLoXt63K,QmanK52qN4SATBr4B3RCfD5we7gLWQjGp7qU3Yba8tbmzk,2026-06-24T21:18:10.855456,0.8434959349593496,0.9084821428571429,0.6792452830188679,0.4547738693467337,0.6861979166666666,0.9445506692160612
optimized_20260624_211311,optimized,UCIHAR,2,0.8975229046487954,0.3812134058234539,0.8983820285929652,0.8970646046221368,0.9024201333932128,0.8985141923053929,0.9793967958194991,0.989041295990824,2947,6,4157,78.2,3420320,QmVGjmBxGCGYAXKTQzDs5PsH979NJB3urpgtf86SKKQjrA,QmdaNNujtWWPXrqaQ5Gr4qmGyfQbtZu9e2fkrWKLNm3Q7E,QmWb9E1oE4j1Z6cqUQiFvX4qWvg1Zp45Ha7n23GXGUt8hj,Qmb6gjcQKn2TLwWNyZgEojP3TR8kjHCH1ihmSqJd1ZH24z,2026-06-24T21:23:13.759112,0.9591002044989775,0.9351464435146444,0.9528301886792453,0.745575221238938,0.8234280792420328,0.9742120343839542
optimized_20260624_211311,optimized,UCIHAR,3,0.9039701391245334,0.3157393084244525,0.905243886483419,0.9037728203225089,0.9055440542054911,0.905719851306511,0.9807217696035271,0.9914506772965139,2947,6,4160,62.98,3420320,QmRbSEWJ2fsYtKAuru8fU5HvX5UM419HJfEwTjYCCWsEr4,QmVeedE8JmtZeKaWix4cFoKrZLbxYzqfLbUDLbkLa7BbhD,QmTCYM9KBZtZTApBbGvQ5ZXat1AWmpbmA4irC4LhgNkuMf,QmYksewK9nu7T5fLqdh9GU7ftkppZFSp7DTQDKXTzMiB73,2026-06-24T21:28:06.525602,0.9665354330708661,0.9320594479830149,0.9563164108618654,0.7861635220125787,0.8161764705882353,0.9742120343839542
optimized_20260624_211311,optimized,UCIHAR,4,0.9083814048184594,0.28137236128145077,0.9100394338214871,0.9082634927822256,0.9099470767624296,0.910518434428389,0.9815967714294374,0.9923280343037643,2947,6,4163,65.7,3420320,Qmd1u1vk7qp6cEzHvqGHCEJPBt7ThAh6YHNZkLLD4CZYxf,QmPNrNXQsvyKiUZWgELCJW6Y8yMZgRDAW2jE4DyVVQi94h,QmRUy6p8uVP4yvqNGjjWn34A8htaHw8UeWPhajQVe8JV6Y,Qmf5oxcWPvCtNZtJriU2p48njoW5j6f1HHS9k5qm1UbnGC,2026-06-24T21:32:55.097086,0.9758551307847082,0.9591623036649215,0.961038961038961,0.7762747138397502,0.8059149722735675,0.9819905213270143
optimized_20260624_211311,optimized,UCIHAR,5,0.9110960298608755,0.2614838227312616,0.912934861951535,0.9111447140171652,0.9123863270880267,0.9138630726829141,0.9821684601042594,0.9925517283088467,2947,6,4166,69.37,3420320,QmU5RN2FkrbSQcFwoLMwojP8YgFzKauxMULLQ5Lp4iH19o,QmbXrtJRRc7FVgS6R4GLAdTTNhNu3qGtTTnACDrHdLuTBG,QmQoLAheZ3Txvud3vVcc4qoE6DpsWrWhqYaGrybKTJrVko,QmUKWYZktrbJCN13KDrRtSyNDrMThKhsxywrnAg8HE31W6,2026-06-24T21:37:51.229448,0.9765545361875637,0.9643605870020965,0.9604651162790697,0.7878172588832487,0.8064211520302171,0.9819905213270143
optimized_20260624_211311,optimized,UCIHAR,6,0.9121140142517815,0.2514246214736015,0.9139755336246509,0.9121345751825168,0.9133311328128167,0.9151833221118686,0.9823820322536737,0.9926278557913678,2947,6,4169,65.11,3420320,QmXoP9Ao2MqPvNtAqEjBVg2J4c3Mc9Kv5EqFmSt3QNJbAs,QmbCWohJ4Tz6RrCrYxc1uXuCT2aMaEMvvWPMiet8mmrV8F,QmWN1iqbafrQ6Xrw6DYMgSs41RquuF2M917h6cWfxRv6rg,QmY1sPDsWVKW9DSACMvFCQeKMSzZnKVZ5m4DZweZcPDydY,2026-06-24T21:42:47.446863,0.9805924412665986,0.9621848739495799,0.9630484988452656,0.7903225806451613,0.8057142857142857,0.9819905213270143
optimized_20260624_223718,optimized,UCIHAR,0,0.25958601968103157,1.785086307119816,0.12753719298642138,0.12943042998590892,0.08535815376293443,0.2579143389199255,0.851250399408317,0.6500264552765335,2947,6,4187,1782322648.67,3420320,QmYFwDHfwy6AnsXtPoHt3k78VoCHywyBW8jSKDMBJJ2WWv,QmaHKX1S7j3Tsd8EhJBL2WfheZCWBmqRKR9Y9aJyZTr5rR,,,2026-06-24T22:37:28.665431,0.0,0.4468690702087287,0.0,0.0,0.0,0.31835408770979967
optimized_20260624_223718,optimized,UCIHAR,1,0.7390566677977605,0.8605113815754017,0.7437720519149046,0.7461583612343514,0.8325718941430051,0.7313516426862616,0.9475218576720897,0.9752100796066457,2947,6,4190,65.42,3420320,QmQkPZ5gs5D242XcT7JnQqGu9PzkrezdQTh6kVB5Ytih3L,QmevM6QZJ2AnbdtS8FqjwXFvVTzWmiNX6RhdEYiLrbySfQ,QmW3qBD1bDQJQREgTm3xqqU2J56DggeNi83KHjce1cXBcu,QmTtXnLY6Gzk2UwgeTU24eCivq6T4j7W5p4vjAyPHcsZo6,2026-06-24T22:42:14.988222,0.7157360406091371,0.6251808972503617,0.8301369863013699,0.5680647534952171,0.7281475541299118,0.995366079703429
optimized_20260624_235552,optimized,UCIHAR,0,0.166610111978283,1.79876649633367,0.047605196819856505,0.04758904303742696,0.0277683519963805,0.16666666666666666,0.8333333333333334,0.4830528452039593,2947,6,4222,1782327366.74,3420320,QmTMXCs3XdcbSUgAEGadQesooh8mYD6PoxyLjq77tn7rUX,QmNUvTWzkoq9MdG736zotCGd7FzPkTSYRvHQ9ChswrkDju,,,2026-06-24T23:56:06.736119,0.0,0.0,0.0,0.285631180919139,0.0,0.0
optimized_20260624_235552,optimized,UCIHAR,1,0.8174414658975229,0.7993992725585369,0.8143179051029064,0.8176972011373993,0.8499939662150965,0.8075713719946589,0.9631634461587416,0.9812538958390956,2947,6,4225,103.08,3420320,,,Qmb8Dy8LyRLsUen3UzLTvizwwM3F6mMAZco5Ud2HKi1eHp,QmTRMZeAE86ffLhJo1F3qeDkP9TVsVfLRonfvnEzJfKKQN,2026-06-25T00:01:49.886445,0.8155339805825242,0.9036697247706422,0.7311178247734139,0.6866597724922441,0.7544816835541699,0.9944444444444445
optimized_20260624_235552,optimized,UCIHAR,2,0.9134713267729895,0.32879168698762323,0.9139010951825458,0.9124804598331788,0.918936343983583,0.9140777032474032,0.982563542703502,0.9912359413953943,2947,6,4228,79.77,3420320,QmTXukRPpLdgdtSMsXrBErbEPGceGVKG1ExQ79j1zzHt43,QmYggNvJVEpUZ4hF6i1RwYpWbF7Bjzfe4Rkqv5hHYZsaK3,Qmcm6gKfoxbek2nsnFNXMLq3GHwPmaNjUQ4H8GFt8sejhu,QmRn3qtF8Wg1yJ42Z4HVvcnGumgX5S3i6j2Nz6wQ9tx7NY,2026-06-25T00:07:05.693979,0.9596774193548387,0.9614961496149615,0.9697674418604652,0.7623318385650224,0.8347676419965576,0.995366079703429
optimized_20260624_235552,optimized,UCIHAR,3,0.9199185612487275,0.2616224508494773,0.9211357249987436,0.9196557691978103,0.9219079962711249,0.9213744590617693,0.9838974658981262,0.9925726668794231,2947,6,4231,69.69,3420320,QmNpENb1KgcisVCQ7K9znTgPFU73FHMFq1kEuv6bSoKUwE,QmX9Sn8GJPhoPYWhQg17b2fhnc3zBaPBMDo6yzBuXWxk8R,QmYLbjgxUeLW49jvMcVv7ahqBDMu8aUvkaeyxQdS8jqBVK,QmdRGz8Lr3PSH8AnHGhHtL6wAWxg6GSBLrwwq3F2RkJYvf,2026-06-25T00:12:13.411891,0.9708542713567839,0.9661941112322792,0.9697674418604652,0.7932489451476793,0.8295350957155879,0.9972144846796658
optimized_20260624_235552,optimized,UCIHAR,4,0.9131319986426875,0.26242914470903417,0.9140619019686206,0.9127941426198593,0.9150870326174761,0.9146791555392498,0.9825564552495806,0.9929010768309685,2947,6,4234,68.08,3420320,QmZD2K1GHcLgA1NQ6UmUMT3XzkgjTqT4Ahtu9rWKaf3jdx,QmTF1T4icSakjkDCLMs7pq8yxWzK9DHnJe8TbyHJTy325o,QmWSFJHLnmqXg9nccExebDa9BAnrCBfqmfv8TNtAhioLSd,QmX6dvFnvL5kbYgQe1MEm54DmL81bNiquwAryo3T9PoAMh,2026-06-25T00:17:33.116867,0.9615384615384616,0.960352422907489,0.9577142857142857,0.7851851851851852,0.825136612021858,0.9944444444444445
optimized_20260624_235552,optimized,UCIHAR,5,0.9202578893790295,0.25444633105492337,0.9210394713827695,0.9199652217399126,0.9217787272927264,0.9217677768892306,0.983998702154159,0.9927053079389564,2947,6,4237,67.19,3420320,QmUJryLATrVhsFeBDVLrwsibRuy82LEckBEtpu3n9WkGRK,QmaUmCNKxKrpfQpNwBdv3cqysTeaxiAweqESjSMKU2nNHB,QmXmZp4iG1ayGowoiHNAyrFVTPopXdfYDPJBC3sMfTmoYG,QmbmGFPhNTBrq1YoXn5kTK88aXA1CQxoESGguN7ohtSXD1,2026-06-25T00:22:37.261786,0.9646107178968655,0.9614961496149615,0.9578107183580388,0.8084210526315789,0.8385321100917431,0.995366079703429
optimized_20260624_235552,optimized,UCIHAR,6,0.9093993892093655,0.24785201033537693,0.9102533394073382,0.9093104020809438,0.9109629289641177,0.9113606060376934,0.9818548919720405,0.9928992807400063,2947,6,4240,65.05,3420320,QmVCrwixX4BAwS16pGTAC3z2nnsshH9HgJFrg3PjEcVDiP,QmbSdyJzVaReC12kcjt73JtFExYWB8PJksd9BjcPdti21A,QmbB97u7vyApd3fDUXuYwEhEx3LWAwTKpnQE7vsr9oa66k,QmcmtfBnpqG8x4LXnKCWfCoJ5693DmYNurbmqRVe7CRUbV,2026-06-25T00:27:33.488175,0.9610655737704918,0.9580573951434879,0.9406494960806271,0.7896373056994819,0.8167441860465117,0.995366079703429
optimized_20260624_235552,optimized,UCIHAR,7,0.9117746861214795,0.24287959315041277,0.9126882755791502,0.9117315392688672,0.9131583829751801,0.9138345060330665,0.9823364746211101,0.993168968179123,2947,6,4243,63.72,3420320,QmVVXEofepcCj5RqgeLzNn3h6yjDLdMVGFK2TtY2v2StHs,QmcEChSM1bqFHgPxZGiwYyNV9vvF6JcaZccXs96TQwRUBg,QmSLGeXoaHExeHUfEqnuysEQp3k8bEFu3jBZrPH7eBPdM4,QmUbhAdD8GXtzaUDph4waxXCezoe5uep5Q73X9wqzMMwps,2026-06-25T00:32:31.372110,0.9631901840490797,0.9580573951434879,0.9427609427609428,0.7975460122699386,0.8192090395480226,0.995366079703429
optimized_20260624_235552,optimized,UCIHAR,8,0.9209365456396336,0.24324807148188987,0.9214118374409707,0.9207834404576187,0.9227141367222789,0.9223019091624584,0.984161475109239,0.9925104754807151,2947,6,4246,85.01,3420320,,,QmVUFxqsDZpCdPyUuQXQgb58dL1k3DT6mAcUg3iEpQQXYE,QmaRcbcpxsF5MTvukBrRgpMPR72bd5NnUpB6y37KLFiDaE,2026-06-25T00:37:41.139955,0.9641025641025641,0.9626373626373627,0.9438202247191011,0.815677966101695,0.845943482224248,0.9962894248608535
optimized_20260624_235552,optimized,UCIHAR,9,0.9148286392941974,0.23857767816553724,0.9153668590269838,0.9148189594201867,0.9163364815561709,0.9165130169142758,0.9829619993967147,0.9932293996412275,2947,6,4249,69.73,3420320,QmRErySPFWW1RDqcxKnyBbnhy12NvkSVvWAaSuoUvETA3q,QmWJLnqwnWQJaq39Czk8C6sLdwiDQ5R2sShBA9mqgAL6FY,QmfXpr8M3hYw8xpi3VwsUmkpSaYZnaYdxLzRCk88JqHyum,QmbRnFkuXRfJ4gg3Kj2snYZyUXKDU9pLaePSizAdDroAU8,2026-06-25T00:42:32.877937,0.9630390143737166,0.9545957918050941,0.9354120267260579,0.8095238095238095,0.8342644320297952,0.995366079703429
optimized_20260624_235552,optimized,UCIHAR,10,0.9185612487275195,0.23458996603384297,0.9191175304759507,0.918470222524463,0.9199717933789774,0.9201358412662252,0.9836957401301262,0.9932491508630902,2947,6,4252,61.57,3420320,QmPF4UqWEUVCCJBUQz47NVpSLetwHKRgpdw4tAhCNyS1Td,QmYSjwMaeV1N7hKFvfEhxHvU9oBmiVM7E6YofQ8APrM6Eh,QmUE7ZKATWpmweM9PdEvrNqQu7Pd3MfqDuEVsyXScpnCd9,QmcVX5DxphJZywAG9dfokbqLxEmp2ffNLZRe2zLamHeLhE,2026-06-25T00:47:17.761597,0.9620512820512821,0.960352422907489,0.9417040358744395,0.81419624217119,0.8410351201478743,0.995366079703429
optimized_20260625_013826,optimized,UCIHAR,0,0.0016966406515100101,1.796710191889012,0.0008325008325008325,0.0009017111154878376,0.0005668934240362812,0.0015664160401002505,0.7984605936817103,0.3736313777427638,2947,6,4284,1782333515.66,3420320,QmWbh2emAZLTpEsV8ugifyC25F4RyY5tdceNxwSaVa1N9j,QmRkBfH7pEtXnQ1St25QJ2HXdmeYPpwoTXeRaTWqeu36Cr,,,2026-06-25T01:38:35.657835,0.0,0.0,0.0,0.0,0.004995004995004995,0.0
optimized_20260625_013826,optimized,UCIHAR,1,0.6620291822192059,0.9723979145922559,0.6606304741580651,0.670144430301972,0.7762873579909261,0.6458415052824733,0.9321238285243463,0.9704303803509426,2947,6,4287,58.7,3420320,QmUv9u2ni9spnFhBLF4LCE8pgPu5JXLKrArSBMWRxq9WqV,QmV9ifXxQZzW2SZ9NcffEASvT9jcDf29HVUMds6UQE3YJp,QmVjMXLP7DsiFRV5b7qXp6DwBgToMiEn7QS6r5zVSSMJRn,QmPt1pG7MNufnzUWwu1YMoYzEek8XmsXF81ZQbBccHGRbb,2026-06-25T01:43:18.654622,0.6815203145478375,0.6151898734177215,0.5331010452961672,0.41022001419446413,0.769588828549263,0.9541627689429373
optimized_20260625_013826,optimized,UCIHAR,2,0.9029521547336274,0.3585681973144095,0.9039606436149152,0.9036165318230824,0.9051544679911134,0.9038907773910619,0.9805671197276925,0.9863790891253291,2947,6,4290,85.82,3420320,,,QmQEKx4RZDzgWayDR2bTFkvSaFTLVxXGXyzwesThDn4Pzm,QmRAYP7qkjuNyU6g4Shfx9RhPfCPPb6Dn9X6rxgEMBSmSH,2026-06-25T01:48:30.033180,0.9710743801652892,0.9367631296891747,0.9205983889528193,0.7846790890269151,0.8315217391304348,0.9791271347248577
optimized_20260625_013826,optimized,UCIHAR,3,0.9117746861214795,0.2839463824762943,0.9126712864571518,0.9118924595750351,0.9135858610071415,0.9132610616894682,0.9823216059143483,0.9913374047996877,2947,6,4293,62.28,3420320,QmaHrc5Yq3Cdr6WMHXLAofUL3Cd9jwMa6btdj1e3dvKeLU,QmUh9TWFfRtkYWJYjKb3KShsSBpm41HpqK3yR1NtidiGv2,QmedAzGbvpCajt4xWfggSnMeonTWo5P7x72v25NrDH34tB,Qmbt4QM1kYV8pbsb6TXS9NGkhLcR3E9DxnccatEDz2VDjW,2026-06-25T01:53:13.694625,0.9720207253886011,0.967391304347826,0.9354473386183465,0.7828810020876826,0.8238532110091743,0.9944341372912802
optimized_20260625_013826,optimized,UCIHAR,4,0.9060061079063454,0.2802474604166569,0.9069462749772882,0.9062459229547212,0.9080083421051063,0.9080044938952665,0.9811974193157383,0.9913898391784235,2947,6,4296,85.88,3420320,QmS5ChRXWXuSuWNd5gcyAxrGYkQGXFqLMKmJ1C4PfhUG1q,QmYxVSzYn4tdxkjM7ALapckyRYExZkKJBujpbMcTumJRTp,QmefEfuevf5F3TL3da7dvVfQULr8RNxzBcsnPLdwF9sSj9,QmU1gJfGT4t3GrERbanqwrgQGKzR2NdupMBqjnx6Gmg9eV,2026-06-25T01:58:26.306050,0.9688149688149689,0.9604395604395605,0.9266666666666666,0.7802874743326489,0.8101028999064547,0.995366079703429
optimized_20260625_013826,optimized,UCIHAR,5,0.9117746861214795,0.2687140762647416,0.9120791673489914,0.9116752437625446,0.9140119865533652,0.9132118670631519,0.9823459949852772,0.9910504989455865,2947,6,4299,62.41,3420320,QmVYewcKbe3NoVp1amhpgG9gmgxbUV9MvpSsS8cLnH5xW2,QmVckL2wZhbPnjrn6J7oDsNkVZw58bUhRuJ7oDXrE4HrfJ,QmPgWiyiY4EdzVwE6qgGh8vGujce5c5TaUmhzeZgSuqVJ7,QmYCjhGsCZ818j8Yg3GLYbgAa3LYykQBK1nh1vd32dzFmF,2026-06-25T02:03:09.647692,0.970954356846473,0.9548954895489549,0.9280177187153932,0.792332268370607,0.8309090909090909,0.995366079703429
optimized_20260625_013826,optimized,UCIHAR,6,0.9073634204275535,0.2491142649520585,0.9082219953762883,0.9074336728240038,0.908802174186964,0.9095140242280078,0.981470409890278,0.992348886846823,2947,6,4302,62.58,3420320,QmXKiaMfLYZWUhwKijAYYH5S9MWR3p9kek2zyYCXMoBDxL,QmVaXWnJbXrbBGtVGtt6dRGXTokjo5TgDf9USxZmHpT9cj,QmSHWND5QLVt5XdnQpMbf1sC8mqEtW7XGU1NYueiPBz3dd,QmUuzSDuFNfjLU7u2NwTUa9py5Raft93Nacy6Aaed9pMBg,2026-06-25T02:07:53.502555,0.9710144927536232,0.9572836801752465,0.9309576837416481,0.7852760736196319,0.809433962264151,0.995366079703429
optimized_20260625_013826,optimized,UCIHAR,7,0.9107567017305734,0.25496820618022,0.9115031771223965,0.9108168162970631,0.9121738104624663,0.912782718706907,0.9821514627156733,0.9911558307699139,2947,6,4305,84.66,3420320,,,QmSfr5RiaFtTLAiLuSiabvL6CwRLvDkiTt25mymDBrXNBp,QmS7xebQwbKaMEGk3B2ZuPy7jwavxNUMxd673hBgHmHsnf,2026-06-25T02:13:00.393906,0.9720207253886011,0.9572836801752465,0.932146829810901,0.7934224049331963,0.8187793427230047,0.995366079703429
optimized_20260625_013826,optimized,UCIHAR,8,0.9087207329487614,0.24540218984351514,0.9093297267263721,0.9087226837046595,0.9102666962895593,0.9106243373279012,0.9817429655884903,0.9921266663750995,2947,6,4308,72.21,3420320,QmZ92UctT5sfrZKteCpFQWQzPC2JsifHycKPTkhao5WWQM,QmaeEgUmJRvo2SBr3oHN5FXosCMRK8GDFYSQ52mWm4FywW,Qmbdcxurx5BghkL7AysfTPxHsPwGxqkgzunQTidwY7QbUS,QmTZk83yR2g9GuEq7doFBztcgf35cfvtsiS54nSoVyM8Cr,2026-06-25T02:17:55.116744,0.9710144927536232,0.9538461538461539,0.9290465631929047,0.7892004153686397,0.8175046554934823,0.995366079703429
optimized_20260625_013826,optimized,UCIHAR,9,0.9134713267729895,0.24782816388030002,0.9140324687263642,0.9134876801294278,0.9148859594895882,0.9152354777619309,0.9826936642949278,0.9915734898129657,2947,6,4311,64.47,3420320,QmTzr3Ay3gJ68UhiyDMXmYR1PVtRLjN3UemnW1n8M7AQ9Q,QmURZY2TTMVToM2AawLjx9UNqfsyPexqDPpP5q7Gkja3dE,Qmcd3PvrbXAhpCVvBtWE38hymraRGChXa8m5ghv7GbqYQm,QmPKGsxnudx346A5ET3YkWmRnERA3UpXXPsnTbeEPMpWHJ,2026-06-25T02:22:44.375419,0.9742002063983488,0.9548954895489549,0.932146829810901,0.8,0.8275862068965517,0.995366079703429
optimized_20260625_013826,optimized,UCIHAR,10,0.9080420766881574,0.24794509741378593,0.9088175219662363,0.9080660551660571,0.9093613210104832,0.9102442037775793,0.9816120430185779,0.9915222547579252,2947,6,4314,67.78,3420320,QmPFFrmqjXk2GpiGnsSNPuRLr2wcMd84WtcPdRLZAMA8fN,QmRh6NRfgY2Bqs793ruc39DGrH1LnebKkjXtD4XqQGzqmi,QmTzmQbao4PQ4nA6dBppXYaSq6YsmcWr64T6gbJd6yCBUF,Qma8uj3X9qKChzmAmZDJfHAskjxDhs5KU5A8HuHpk6czHz,2026-06-25T02:27:35.345032,0.9720785935884177,0.9539473684210527,0.9311111111111111,0.789795918367347,0.8106060606060606,0.995366079703429
optimized_20260625_031814,optimized,UCIHAR,0,0.13810654903291483,1.796870675492794,0.07596204232623054,0.0746389318045316,0.18064452128564143,0.15502349915757738,0.8319922141570618,0.5488955848471767,2947,6,4346,1782339528.87,3420320,,,,,2026-06-25T03:18:48.872848,0.0,0.0,0.21186981493299298,0.0,0.0,0.24390243902439024
optimized_20260625_031814,optimized,UCIHAR,1,0.7305734645402104,0.9017806541412434,0.7332023362599789,0.734936048429095,0.7985232390478241,0.7228135959946277,0.9456670911915883,0.9762732422777685,2947,6,4349,61.35,3420320,QmVzf2JfKUGrLksa3ugbPqr99pNX5gZnR9NfP34dyRNnzu,QmYxjDSmb5WmB8TEf5xxu6Y7gzHqJqo15sz926uPDvvyXN,QmSG65XWBjHg8JGWJbrsHFe7ucw3VSAnGDrPxMdHECW96s,QmQDNgYN3jhmNNovGwXQoT7Y7KwDvXiK9NFqwkwE67K2xa,2026-06-25T03:23:35.292424,0.6321381142098274,0.76,0.7403156384505022,0.666069829901522,0.6375176304654443,0.9631728045325779
optimized_20260625_031814,optimized,UCIHAR,2,0.9029521547336274,0.37707625559352814,0.9036117101268678,0.9031253476359181,0.9042752972669561,0.9042497405453154,0.9805741391976354,0.990024729534845,2947,6,4352,65.67,3420320,QmeHVAje9tGcG3hBY5JwfTch5izvGjV81mKKCZs9ajszyH,QmP7eeEdG58pXpvaErJFcytW5nK9tBZ8PWoR592HRXnnww,QmXtLUKQtXY8YQBkukLFxmh54RuSL7TmusfV53rNu1Rmyh,QmRmcpB4DxE44W5wpDUwc8kYCU8iro2p6vYwbYRgrRBVTC,2026-06-25T03:28:22.227023,0.9545454545454546,0.9563318777292577,0.920814479638009,0.7793814432989691,0.8170844939647168,0.9935125115848007
optimized_20260625_031814,optimized,UCIHAR,3,0.9093993892093655,0.30399679388613143,0.9099418209826994,0.9093735615137897,0.9110056036020034,0.91076107447659,0.981856999488643,0.9912012877953295,2947,6,4355,63.44,3420320,QmQSGR99ER5P1vrLfCTNT8VpyhoxSpV2J2bojSq2JnRLqF,QmeB12XazDVpjwzJcpn77xjA9HNsrFVUbddYjeu4C8TN11,QmdqcA9KYuN2PYmMhLMisCFiksKhoHBwuxE4iUM4XgSJMf,QmSjeMUu5ghgX7J7CcaMishp6CK5NdmEnU6fHnD2Vu1Lye,2026-06-25T03:33:10.276272,0.96794208893485,0.9606986899563319,0.9291338582677166,0.7823343848580442,0.8241758241758241,0.995366079703429
optimized_20260625_031814,optimized,UCIHAR,4,0.9165252799457075,0.27332202325317456,0.9171765620881941,0.9163327593345479,0.9177647724698551,0.9182690468369726,0.9832789646859217,0.9913533997624225,2947,6,4358,65.45,3420320,QmV6RFM5fyGSMTzUjiDu3xJ8muM3zoTsmcux1nZNXGGCBx,QmRimajdPjS6btTD2Ae6izArcitoSJ6qr5MEvkEZDbtRSr,QmW4QU4fkBetSpgo4A3c35Rpwv9aJ6ZjXbuHCfA27hSTZw,QmXwdP5cS99vLNqe65KRck3hEL4sAC1bamf6QMVywHfs8P,2026-06-25T03:38:03.553996,0.9701338825952626,0.9618320610687023,0.9448818897637795,0.7987421383647799,0.8321033210332104,0.995366079703429
optimized_20260625_031814,optimized,UCIHAR,5,0.9134713267729895,0.2634676708740757,0.914315047073606,0.9134593849032113,0.9146380288682731,0.915522916405667,0.9826831700017339,0.9922282806645347,2947,6,4361,61.12,3420320,QmUtkxrMgcBDDnZ4NfP6uFewR3hxkHgEdVLkv8Jt1VgRhm,QmfDHfL8WQm3GpgeskW2955JESFj4TAgVqiFvSrDysi6Jk,QmU63FM4PqhdEXEJ4AWFj7ztd2iGWeddBf3VfhEbykg1w1,QmcRiADfK9YAbgWyTRgxu8cBLpNgBsLpDviypEE16PQ4zG,2026-06-25T03:42:49.973359,0.9731404958677686,0.9618320610687023,0.9394618834080718,0.7946611909650924,0.8214285714285714,0.995366079703429
optimized_20260625_031814,optimized,UCIHAR,6,0.9148286392941974,0.25026812192369646,0.9158286691961662,0.9146305551297681,0.9157151581027104,0.9170021103709107,0.982933376134349,0.9923177916077427,2947,6,4364,87.34,3420320,,,QmPbH5VVeru17j7va9sHMrMFtQUSr5ZP1FMToAzniu4QWL,QmZ4EcRbhQVyTGriu9GAyVqNJutFChYcK11ZW4cdjhy2Tu,2026-06-25T03:47:59.124107,0.9754098360655737,0.9630434782608696,0.9513023782559457,0.7921810699588477,0.8176691729323309,0.995366079703429
optimized_20260625_031814,optimized,UCIHAR,7,0.9155072955548015,0.2529156564715061,0.9158998764221932,0.9152307407384368,0.9170860277130829,0.9170554178430046,0.9830781408134702,0.9924474128437734,2947,6,4367,64.38,3420320,QmVwEEx2oKSpquxm4HoTZT1MooWfQa3JEAvXFLsgyEfhYG,QmVitSWX3K5ZsxMz9CBLWcZi6T1QQKTKb42wzHnnqQc9X9,QmdaThtC2L1U4Y46crFxgt74ACNqrc9woF55FAfT1D92yi,QmSd8fgKeNxozugBqY45n5VeN3Hgv5u4cGMgmKHee1Tnrq,2026-06-25T03:52:45.645835,0.9732510288065843,0.9572836801752465,0.9395973154362416,0.7970244420828906,0.8328767123287671,0.995366079703429
