session_id,variant,dataset,round,accuracy,loss,f1_macro,f1_weighted,precision_macro,recall_macro,specificity_macro,auc_macro,num_samples,num_classes,blockchain_blocks,round_wall_time_s,model_payload_bytes,ipfs_model_cid,ipfs_metrics_cid,ipfs_local_cid,ipfs_vote_cid,timestamp,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,f1_class_8,f1_class_9,f1_class_10,f1_class_11
optimized_20260425_000013,optimized,MHEALTH,1,0.3229571984435798,2.2796340915891857,0.23784390018510718,0.23526704241782873,0.337007351441279,0.31179855956168256,0.9380599502939928,0.7753744620637576,514,12,1463,74.19,3439144,Qmd5DBZeVcm7PumJrW1hd3tJGv31yvfDoDT7AKjToWF5Q2,QmRrv4xmEy1B8W9fso7Xdqm1QM5gKnTTf3DQNZPoHhh2Hv,Qmem9NUVQrgSo4pRDKWRyv9CVKRJPoSURpyqYQ29wNELTP,QmPLoaj1YAXwKYuVJmVDT6qHiJU6yR8FM3zC4LPHqw8RJ7,2026-04-25T00:02:48.140394,0.0,0.2848297213622291,0.5102040816326531,0.9130434782608695,0.0,0.17777777777777778,0.0,0.0,0.6524822695035462,0.0,0.0,0.3157894736842105
optimized_20260425_000013,optimized,MHEALTH,2,0.5778210116731517,1.5421875185436673,0.5348378240255761,0.5091412193362459,0.5774834158718513,0.6019433465085638,0.9614670683122647,0.9145972371676114,514,12,1466,66.51,3439144,QmetTS5UTKtGRqtEvGc3Q7ZeBk5ayesrLEcUf4ApB9BfXt,QmdXw81FxaXjmyTNvY9vzpQKjSFAEV6TdT8C1j6VEFagtV,QmZy1528NAcoT2QN3P7P9ne3H296x9MJekM1Qd3cBseTXf,QmQxffjErrLK3CfjNBftPT5SHDi2yANhdetS4F8rdEThyw,2026-04-25T00:05:12.717068,0.6052631578947368,0.323943661971831,1.0,0.989247311827957,0.16,0.640625,0.1643835616438356,0.0,0.8679245283018868,0.6666666666666666,0.0,1.0
optimized_20260425_000013,optimized,MHEALTH,3,0.7412451361867705,1.0528286728594038,0.6914073851965875,0.6889121173944761,0.6567163487853143,0.753623188405797,0.9764496193833815,0.9582289808610794,514,12,1469,60.18,3439144,QmUbCYUkzo5bfheeo2LFaJpQwiNtbHfP5nXQsbVAnr4JZf,Qman77LGkv1C9xVj8efQ9nkKXKfxgiHtAoxZwnRKHmxoeq,QmW3DV83BztLt3MpYnSDtr9att2bA3vbn6Ykui27rp6FQq,QmZZnuKRuH38ypgVc1UTNvA4RFPFjGuepKFPoVL6t5neJp,2026-04-25T00:07:28.877975,1.0,0.39655172413793105,0.8,1.0,0.8,0.8282828282828283,0.0,0.0,0.8,0.891566265060241,1.0,0.7804878048780488
optimized_20260425_000013,optimized,MHEALTH,4,0.830739299610895,0.7708205282688141,0.809493373888785,0.8019874319412587,0.8075780759892147,0.8405797101449276,0.9845826669867807,0.9742004146926101,514,12,1472,64.42,3439144,QmREnHC2hroF18kQv76R1swBN6hQjvYmWAjZHrMEnkb5e9,QmfDGAcPYB7B7i69UBUz4GEe8mk7NcWRvmw8LwhDqpWEjf,QmP3ZSWzf6uLoo9Q9d2GFvghRtFYZGrHJaECTFYi13Dqvh,QmRqTcGQBhmyLQMiaJ63UPFnxykaQMQjLayBgFkBYVqKGT,2026-04-25T00:09:54.343231,0.8411214953271028,0.6666666666666666,1.0,0.9662921348314607,0.6888888888888889,0.7884615384615384,0.7927927927927928,0.0,1.0,1.0,1.0,0.9696969696969697
optimized_20260425_000013,optimized,MHEALTH,5,0.9280155642023347,0.5354464020993974,0.9268518083743272,0.9242630250547608,0.9418981481481481,0.9320048309178744,0.9934542298304881,0.9811252615453094,514,12,1475,67.02,3439144,QmUt1re4NZfiLipsRgN7z32JKRLSMXFyh1A6UGDRE5zPcW,QmZ8BoNKM3syf5FJJ5h2pCJcHPXXokVESP8fbdvtzdmd1D,QmVtQHoDmtT1EgpLSjUNecFqaHEUnnTE7SrEDL8ERQ9jfm,Qme8ajZqRbjaU4fnwQGUzoa3cQRATEEV2qLR3QT143JvKs,2026-04-25T00:13:39.842222,1.0,1.0,1.0,1.0,0.945054945054945,0.7884615384615384,1.0,0.6086956521739131,1.0,0.9019607843137255,0.8780487804878049,1.0
optimized_20260425_000013,optimized,MHEALTH,6,0.8599221789883269,0.5144734117719862,0.8310089891328802,0.8233250364269585,0.8256708570658778,0.8677536231884058,0.9872387041802213,0.9798728040978871,514,12,1478,81.1,3439144,Qmd23ssNKC19NambsVpNxRqyjhNcJU6KgAosHSHUrCaPGX,QmUxhrNb4WDHdCUrK1rc2UZPDAQhN3VpNhLVG2d88q4R3z,QmatD4xokyWbcCherVz1dEQjWHQPaPpZJSd68TjEmeUB4o,QmYBdEWNKa4ecWXSGW1yY85j7rMjGZwMfAy7nbubHrVYQX,2026-04-25T00:16:11.902624,0.968421052631579,0.6666666666666666,1.0,0.9662921348314607,0.7894736842105263,0.7884615384615384,0.7927927927927928,0.0,1.0,1.0,1.0,1.0
optimized_20260425_000013,optimized,MHEALTH,7,0.9124513618677043,0.4241204642587238,0.9109665661136249,0.907071529599568,0.943121693121693,0.9175925925925926,0.9920285894123104,0.9832554608570305,514,12,1481,67.91,3439144,QmdGA8wWeUMYcth9gZKFM71xYeXgSqfgLfjm5VPq9ej9QQ,Qmf5qZa463rKD3ZaZPht3MiZZTWXA1MfBgm1TercQCTHn5,QmXyK564zYhUUFEi5xBBA4QQTQS2EdSxUQPPZZACtawF3n,QmR9f4SkVQpZLMYYXXkVPvm9aN76BYsZqUagmMoWaPnuiq,2026-04-25T00:18:42.625543,1.0,0.6666666666666666,0.8,1.0,1.0,0.7884615384615384,1.0,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260425_000013,optimized,MHEALTH,8,0.9124513618677043,0.38794885244634414,0.9109665661136249,0.907071529599568,0.943121693121693,0.9175925925925926,0.9920285894123104,0.9848742597724022,514,12,1484,57.13,3439144,QmbReNjtq2GvGiNAJS9jfmtNyxkiRbS7p49wMSjsNCGU88,QmaHPXV2U2NKKjT2feA8nXVuXrxdQ5dn7Q51UPr1ZrCN8C,QmYwZEVt5UBv57J8ei4vQKov78B3DuwB2zFSfewde8ftEG,QmUWrHMiiUGEuF57ygcnsXU1ecRMQjefL9C56EMu84YfjX,2026-04-25T00:20:53.279468,1.0,0.6666666666666666,0.8,1.0,1.0,0.7884615384615384,1.0,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260425_000013,optimized,MHEALTH,9,0.9124513618677043,0.4076798198123773,0.9103659655130243,0.9072327803444763,0.9422925057253416,0.9175925925925926,0.9920460168233548,0.9914357137859007,514,12,1487,225.98,3439144,,,QmYJcav4t77XpiKqxRLrktbZnyfnDE6ACBGoKvm3GH4Mzr,QmcVcQGccg86277R3jjihMjceS5QYH3hfZYUWKbRtLcWEi,2026-04-25T00:25:49.307896,1.0,0.6666666666666666,1.0,1.0,1.0,0.7884615384615384,0.7927927927927928,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260425_000013,optimized,MHEALTH,10,0.9124513618677043,0.41070467978715897,0.9103659655130243,0.9072327803444763,0.9422925057253416,0.9175925925925926,0.9920460168233548,0.9850876511944291,514,12,1490,87.43,3439144,QmdNHATjFcNAsTwCEydoPfV7UjWwpX2JgPz6jGiqi6KgYC,QmQRoAsvPah5gzVB7pbfB4HSq19qSoV5KPNK2U46vrTw1A,Qmcqc28FmvQZ61xELpJrp2h2kr4VVQefq97dsY7Wbg1Hom,QmTAkKmxFCbV9urroyCZe5ZMhUtRk5SkYpSKVuPVEtmDKE,2026-04-25T00:29:10.648510,1.0,0.6666666666666666,1.0,1.0,1.0,0.7884615384615384,0.7927927927927928,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260425_005637,optimized,MHEALTH,0,0.08171206225680934,2.4843478997548423,0.017073170731707315,0.018335389579576727,0.009615384615384616,0.07608695652173912,0.9159699822013255,0.5285362495747262,514,12,1522,1777060612.42,3439144,QmTq5zmyxNf6sRZySGguVmK3N5NaMVLz12d3XHosMzwy9P,QmPR8TssNoCmHbccRAPtWpsrWUWFDkwe8evz35USovX4b7,,,2026-04-25T00:56:52.423925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2048780487804878,0.0,0.0,0.0
optimized_20260425_005637,optimized,MHEALTH,1,0.2529182879377432,2.2997789647844105,0.16057412772093657,0.16862379919780407,0.1767285852507228,0.23793743372216328,0.9316470269481377,0.9256332840849847,514,12,1525,62.33,3439144,Qmeuyc6vhRgrMyPPtv6LFojigCxN2ukYvzbgushWEVptGm,QmRmgNt8mzRaZ676q7jEUQmjqmQfBKJVoFMzRWbRN6xy6D,QmV4HurHBBWQuh594VLj7McSU1kttfx7QbmbGSU4rmpyzT,QmdSp9BCHaW3DWMdaJMgZkxyrNWuCBa8jnJGhhsdyHzPdm,2026-04-25T00:59:40.567327,0.0,0.16140350877192983,0.5679012345679012,0.0,0.14285714285714285,0.39285714285714285,0.0,0.0,0.6618705035971223,0.0,0.0,0.0
optimized_20260425_005637,optimized,MHEALTH,2,0.622568093385214,1.573855135175917,0.5481775180484765,0.5679897680385613,0.657131182238709,0.5955615942028986,0.9654999240863523,0.9729641128678977,514,12,1528,87.11,3439144,QmfK2AH3cEaJqdnpiEMgWsgDvYcYrrMrGJ44S2Qv47Se4Z,QmUE84mEwb9pgpy5gm4mqs934NReAvPxYjufrozJdjVNr6,Qmc4AmfJx9np3qDMvsXrz5Kbz1KLMGTrurVPjoEETNGm9Y,QmTMvC9U5hfNyCocjFN58hH4s8wT1GwkEcynqPVcs5dLwf,2026-04-25T01:02:40.384772,0.647887323943662,0.5082872928176796,1.0,0.6666666666666666,0.6486486486486487,0.7961165048543689,0.0,0.0,0.9108910891089109,0.7107438016528925,0.4666666666666667,0.2222222222222222
optimized_20260425_005637,optimized,MHEALTH,3,0.7431906614785992,1.086715903547075,0.7185972684220917,0.7108479617906462,0.7395269964344856,0.7461704911433172,0.9765500450158555,0.9861927207997838,514,12,1531,68.12,3439144,QmVmoJASnqRSvNj1ZCWt9vYRcGam1XHnFE5vuo7oUcYWc8,QmdRM78M98WiLLRXWfU7rJJc5utFxhiXN1PaKyftiQqqzk,QmdDVFmBuVEzaqhSjPanehJozzYvTiV96HQVmcoiKkz86f,QmQFgmNXj2QhdGoPMLAxxUX4HsrjdFqLjcfxnVj5NstpDN,2026-04-25T01:04:50.689118,0.968421052631579,0.6301369863013698,0.8,0.891566265060241,0.8172043010752689,0.7884615384615384,0.0,0.45098039215686275,0.7131782945736435,0.6666666666666666,1.0,0.896551724137931
optimized_20260425_005637,optimized,MHEALTH,4,0.9182879377431906,0.7636144161224365,0.918756987675473,0.9155764325810479,0.9272766941360976,0.9230273752012882,0.9925658147629686,0.9934047528588411,514,12,1534,72.02,3439144,QmPztNY4Dn8AEu73BprGhPFcYsynkea5EN9X2p6ntyWUWG,QmbA65ZUJHxYVszHYjrVgSp57HZriRdwAVFrXBxqrUt2T3,QmeJukecoPsDCuDt4PjRmmnmDY2eA4CYUQo5fEDdFPTHM8,QmearJQ6KFK4ebzHCf8XNjFXt3WpsirQHH4GeppbhtEvvk,2026-04-25T01:07:21.275015,0.967032967032967,0.9292929292929293,1.0,0.9545454545454546,0.7804878048780488,0.7884615384615384,1.0,0.6052631578947368,1.0,1.0,1.0,1.0
optimized_20260425_005637,optimized,MHEALTH,5,0.9357976653696498,0.5881749424669478,0.9358446107282257,0.933878950278933,0.9464031339031339,0.9393317230273751,0.9941672398718563,0.988200686367307,514,12,1537,55.56,3439144,Qmdbd9gDBbvWwJcmMPdVvXJZVjNgwozWnrijS4EELKwLTE,QmWxJ3wL7sYYpyGJ2rPMmhEwCSSsNtjW6QuqnwmZbXgLVc,QmSMuNWUa9xcBkXHPGZGYobgFb4VQkadYZxPqRvW3jxifr,QmYgpy1iHvtGu633LSgzDA4WLwiJdjGo2cFhQFfWP8gcXN,2026-04-25T01:09:25.195010,0.9387755102040817,1.0,1.0,0.9425287356321839,0.9302325581395349,0.7884615384615384,1.0,0.6301369863013698,1.0,1.0,1.0,1.0
optimized_20260425_005637,optimized,MHEALTH,6,0.9474708171206225,0.4341076695256763,0.9467606050329244,0.945601963617831,0.9560185185185185,0.9502012882447666,0.9952356159402324,0.9958540630182421,514,12,1540,59.32,3439144,QmeccaoEAdnYvovjQR85oewEZuWg889GELetTNWHwfXhH7,QmbZJz6Zkksr1RXutHouQpHWr2HqHPBMf6c1DDrDthAP4D,QmSPKEEZFTZTUk6t6c5ES4534Q2rEh4PcNpwZukxUo8XsY,QmPeb6cVKZKpFJBoVqCK57AgzSoJ4R9uEbDybG2u3Wv5tW,2026-04-25T01:12:41.800463,1.0,1.0,1.0,1.0,0.9425287356321839,0.7884615384615384,1.0,0.6301369863013698,1.0,1.0,1.0,1.0
optimized_20260425_005637,optimized,MHEALTH,7,0.9513618677042801,0.392351229985555,0.9500953201886512,0.9491306735305153,0.9624597545874142,0.9538244766505636,0.9955906023026815,0.9881879109387343,514,12,1543,63.18,3439144,QmZ3emgHyVuZLTGAcw6MDbPNLfAEKRQCWQP272CBPsnTp6,QmdNd1MGWY7qfKhe3ETVjweRrusjC1itwFYWpBKiuG4Kzp,QmaScRUTswrWRiWax7ZHee1v13iicyUaAf1WWeKyKpLP6w,QmSKsdpeDV5NHqMFEvybm877WpEuB14bswJ4irxvqSzLrs,2026-04-25T01:14:51.865812,0.989247311827957,1.0,1.0,1.0,0.9662921348314607,0.7884615384615384,1.0,0.6571428571428571,1.0,1.0,1.0,1.0
optimized_20260425_005637,optimized,MHEALTH,8,0.953307392996109,0.23510007932782173,0.9527204868208482,0.9517454657103532,0.9619759745544538,0.9557165861513687,0.9957652801066547,0.9991155334438916,514,12,1546,59.59,3439144,QmXgygZtfnzmnW3rtZRMAL4odJjtGbTgVcwLentqvcxFWm,QmbXhSJDGqwZVLQBu948AjR4k3EEkUFGZr7P1CAiiS5XHG,QmZ5EXRPGSnmWWF3NUqRNcyny4K7V8SQG4fraxjKCYW2RD,QmajJ4M11oGUmVsGd9sek3TjLmSUHPMeuuGV6rKUT4GjXa,2026-04-25T01:17:05.210599,0.989247311827957,1.0,1.0,1.0,0.9545454545454546,0.803921568627451,1.0,0.684931506849315,1.0,1.0,1.0,1.0
optimized_20260425_005637,optimized,MHEALTH,9,0.9610894941634242,0.20636652575598824,0.9598506069094305,0.9593456059466589,0.9726775956284154,0.9629629629629629,0.9964763918252291,0.9998183684750849,514,12,1549,123.79,3439144,QmeqmKxa96KKA38iumEDXsBAyqM4MrczuMiVv82UWzSoPw,QmYPR8AumHUehPGf4pVjAdB3TH5G4U5WUBwBjZauNtVzkB,QmXvf31DgJj6NG2Dr4HgkdEfCuEvqDj2ZSJnc7RFdTShyf,QmZkUDKeiughUzyQPTsN5nHkbLK98Vkpj99aACerk27ZpH,2026-04-25T01:20:17.483215,1.0,1.0,1.0,1.0,1.0,0.803921568627451,1.0,0.7142857142857143,1.0,1.0,1.0,1.0
optimized_20260425_005637,optimized,MHEALTH,10,0.9571984435797666,0.2515738349821832,0.9554110105580694,0.9548017500924344,0.9708994708994708,0.9592592592592593,0.9961240310077519,0.9942452760152407,514,12,1552,74.42,3439144,QmdF2vvbgH9arcAFm9yyo4tSAV9YUjrPPd5DckXVKR9G7B,QmahEGcmdDy6KB2y5tYafvhcH17MyfQDzPtAV35Qw1wu8c,QmPBzZXLXcByxJBty1sEy6UxuW2N3vkx4dTzFHAzNKEGF6,QmSQBKGnYVaBVMhocFMF9xr7v9ECr2kLuNQpqxAaM2Ak5h,2026-04-25T01:22:37.625168,1.0,1.0,1.0,1.0,1.0,0.7884615384615384,1.0,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260425_015329,optimized,MHEALTH,0,0.10505836575875487,2.487791273328993,0.031003387238582283,0.033238662792617606,0.021107047025873044,0.09790843214756258,0.9181608777353457,0.4101878336185334,514,12,1584,1777064021.94,3439144,QmdeNN9PCy3hp2T5jhU6NED6n3wj5Nm7pSR56J2zqADpUu,QmavpXSQyqtRVmEkha8bRLsCCE2mJBRRTMsM4P2kWDLizg,,,2026-04-25T01:53:41.936226,0.22660098522167488,0.0,0.0,0.0,0.1308411214953271,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0
optimized_20260425_015329,optimized,MHEALTH,1,0.09922178988326848,2.3772769239213734,0.10640441840196917,0.11400872504628644,0.15080970469515909,0.09277326106594398,0.917749046979349,0.8340229240650365,514,12,1587,55.88,3439144,QmcoYzB5nNE9HV8VTSpzSthjtFdMZm13cNMRCjQT628ceN,QmP2ikmkXcddHoT5NamAStkJcU5utnDEzLsbvJEyATSGsf,QmcS5FtpqkPc8pasrQedPJEyGEkdkWKxFkV67zwvEXsAAS,QmSDVaFyw5mxkqEZttBQ3P3MoeZQuktSftW2wrMHzfsDgy,2026-04-25T01:55:45.220218,0.0,0.4411764705882353,0.6666666666666666,0.0,0.12121212121212122,0.021739130434782608,0.0,0.026058631921824105,0.0,0.0,0.0,0.0
optimized_20260425_015329,optimized,MHEALTH,2,0.5583657587548638,1.5510013103485107,0.5568773081746341,0.5456509633349985,0.6694090321099205,0.5622900197628459,0.9596694264590866,0.9607103236659776,514,12,1590,53.24,3439144,QmfEZLBx3mfc8LYu2MoHd97AXFajbDAtweCuUp137SNdzh,QmWZHzxer6FUYyYYrfEQEieqptPFRTxvshxcRRKsiq5eEz,QmedzSLVhbjP3VhkztDW46gtgrzDGfHhJRFUXnqRtHvQSE,Qmeskhamn6A4Gu3sw8GCxCEn7yDPVZoNGSdLJNWapYsWtx,2026-04-25T01:57:45.240360,0.968421052631579,0.4380952380952381,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.82,0.45977011494252873,0.31213872832369943,1.0,0.4,0.0,0.72
optimized_20260425_015329,optimized,MHEALTH,3,0.7801556420233463,1.0356021722157795,0.7634383201376309,0.7517886603579809,0.7603026098947298,0.7923254281949935,0.9799494440490659,0.9483519495896614,514,12,1593,71.69,3439144,QmTFU6Bwg2WfAfBmFU23EjtTKPPpgMU6YpToFeo9gkGM4Z,Qmd9tHf5ECMC878DwVLnSo4uy28TVgFBE1rht8uuG1nEzX,QmdSH3f7m7jkRLjU6FWuymd4JhZiFHbFJa7FriJEeqhBsg,QmUbEjp4kQHs6GpnCvka5uQokMYffrod6Cu6fj6nDQrbDJ,2026-04-25T02:01:19.272325,0.8070175438596491,0.4791666666666667,1.0,0.704225352112676,0.8,0.7522935779816514,0.6185567010309279,0.0,1.0,1.0,1.0,1.0
optimized_20260425_015329,optimized,MHEALTH,4,0.896887159533074,0.7262079152796004,0.8965726720250738,0.8920069658782283,0.9209528897028897,0.9030998389694043,0.9906150982600131,0.9939977938517849,514,12,1596,57.54,3439144,Qmc8y5JZgLcEYsjVDbLAv5FfRXz1s8ggtaQtuVcnVSuph4,QmYHGsCK59E6t1zKhNtVPUoRTVqPT3HE8xpamYrKBDrby8,QmaRpE6nDKr3rpTogJDLWNY4B9Zyk4UVnYuA56ex6Afmna,QmaLVJj1heA79NyFKUJKxUXRxDUFjPuyiAtt6GDkEpzKG2,2026-04-25T02:03:28.503932,1.0,1.0,1.0,1.0,0.5396825396825397,0.7884615384615384,1.0,0.4742268041237113,1.0,0.9787234042553191,0.9777777777777777,1.0
optimized_20260425_015329,optimized,MHEALTH,5,0.8910505836575876,0.6201755950848261,0.8895409171023321,0.8847692618308878,0.9038381831096429,0.8975021958717612,0.9900816966101628,0.9671618180002485,514,12,1599,81.09,3439144,QmQyWhjtAKfMQpFuopK7kNtHLZNNzCy7ABbkGJsYKReCsG,QmPAdJE57Kj9iBmLFQ6im49nZeLn61LZWM2b8ggafH2BZ8,QmRU7fxzu9D7xaseWZwE8TmamZuofxF3GLmVEjUh9dTghW,QmUNopuVedy9w5b1mV6QznjvohCfo4G4QrKvK2pz3wgn2r,2026-04-25T02:06:15.740289,1.0,0.5974025974025974,1.0,1.0,0.8837209302325582,0.82,0.7818181818181819,0.5915492957746479,1.0,1.0,1.0,1.0
optimized_20260425_015329,optimized,MHEALTH,6,0.9202334630350194,0.3978378925886419,0.9214720474811017,0.9185460347132289,0.9338954056695993,0.9248792270531401,0.9927465511464124,0.9936824675792879,514,12,1602,55.92,3439144,QmSRHw1RjHnYxwLsH648ofyEP9vb271BYckKXFxdiJu8R2,QmTun4hJgAeWyjtCsf2VcqEzZV9TGzGjRc6uSMxUPrh35u,QmUo2k1BEnbKeJhAPFtYnNmhtXDsfKSg6EhiGRndDMCx8C,QmSYEWkU7nuntkhm55RsoxQE3eCcJAVhmtsC2tM6VPrNCx,2026-04-25T02:08:18.207126,1.0,1.0,1.0,1.0,0.7222222222222222,0.7961165048543689,1.0,0.5393258426966292,1.0,1.0,1.0,1.0
optimized_20260425_015329,optimized,MHEALTH,7,0.953307392996109,0.33409299494491684,0.9517861090608274,0.9509088597685481,0.9674272486772487,0.9556360708534622,0.9957679056516265,0.9988668548086134,514,12,1605,67.87,3439144,QmVwatfkCJcXJ6EJo7x7vPvfuKk5kaTnpjLPGVi8hnKYZW,Qmf3JxewQJAPXC8SMMiTU68uDEJAWsivAXxzqVLY9U3yoR,QmQBSSBexKzd3Pu8ywuDucq7MLDxsZXgtY2eSGNrnyRf8S,QmPsz3WV5F7zmRRpHY334hANkbHirEVUwWpNfz5ZbZXYU7,2026-04-25T02:11:25.607391,0.9787234042553191,1.0,1.0,0.9777777777777777,1.0,0.7884615384615384,1.0,0.6764705882352942,1.0,1.0,1.0,1.0
optimized_20260425_015329,optimized,MHEALTH,8,0.9357976653696498,0.36894241182340515,0.9373347047295267,0.9354777857856698,0.9439964157706093,0.9393719806763284,0.9941680152544435,0.9910408276079918,514,12,1608,61.29,3439144,Qmf8BKrM286MScHLbBQpmnzTaYrAFinn6iAP2NN2doXmif,QmQqRFuWfxVuhp8di29Z2VuqbmdaVzi8gMUQWVNhiiNLFL,QmRyjXv7ANBZKfmWM3Gh2TKFXtt7P3fiQfwtERhnT2fDsN,QmaH3Gs9KF4CxWZG6WTxowB9HaNeyMHFXb7ZZTWAA3dM3a,2026-04-25T02:13:42.017963,1.0,1.0,1.0,1.0,0.9545454545454546,0.7961165048543689,1.0,0.5925925925925926,1.0,0.9047619047619048,1.0,1.0
optimized_20260425_015329,optimized,MHEALTH,9,0.9591439688715954,0.25106139563851887,0.9576473898972844,0.9570916819554787,0.971774193548387,0.9611111111111111,0.9963002114164906,0.9978954434178314,514,12,1611,133.87,3439144,QmSRt9Mry1sZb5dSifn9NCsQpZmkiwC98fuj4VZ9d2EtwE,QmZLqjdfk2zzQfaU2ujpCxNcRCqos5w7nvGZbL3VZmAm2h,QmcVmkQjMtSmr1DMN3V98FWmmZQf1S7cXK9kGGdBY8Lckw,QmRDuezG7BMhkNNP53iFp9LMjsbMbZVyeouU5TacaKUbWL,2026-04-25T02:16:59.650031,1.0,1.0,1.0,1.0,1.0,0.7961165048543689,1.0,0.6956521739130435,1.0,1.0,1.0,1.0
optimized_20260425_015329,optimized,MHEALTH,10,0.9552529182879378,0.2807287805610233,0.9535992022946482,0.9528559949145969,0.9691264212540808,0.9574476650563607,0.9959459683296892,0.9957040195846165,514,12,1614,139.78,3439144,QmXMkABjCmktJpzG9rT54XAjY9R8NBVhnnUuL3jmMnaUW2,QmXkzL7EUHha9nmikpDQDeJvtL9ehuezg9CvpCSatVDKDw,QmSngUs7cJ6VuUWMLHq6gB4L9vBznTCcAkKfDVV6Ns9eSB,QmPGyB328ou8PDtF7B3oFK4m5oeXWL3E3x2nMoTkDqTTCT,2026-04-25T02:20:55.692016,1.0,1.0,1.0,1.0,1.0,0.7884615384615384,1.0,0.6764705882352942,1.0,0.989247311827957,0.989010989010989,1.0
optimized_20260425_025021,optimized,MHEALTH,0,0.08949416342412451,2.491446945402357,0.016630513376717282,0.0178600065835563,0.009236947791164659,0.08333333333333333,0.9167416803055101,0.4088124835362956,514,12,1646,1777067430.76,3439144,QmQs8eAHrGemmPud1zo9UJRj5hSMURLRm79PrHXMjBsgav,QmUttMh84tJGqzTMrWoLTGEfgVsrHndBTGerKmAVsZDe9s,,,2026-04-25T02:50:30.760988,0.0,0.0,0.0,0.19956616052060738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
optimized_20260425_025021,optimized,MHEALTH,1,0.13424124513618677,2.305929872724745,0.07549460431654675,0.08107591747613582,0.07289553752535498,0.125,0.9209852592822085,0.8791228856528178,514,12,1649,54.33,3439144,Qmd4Db6W6xELVzSGLPXVzJ8v3T3EB2wmJdUKLnAwbigDc9,QmW7ZuGUry3j1LtcgFVLedBRxV3YS4Piftrqx3LLCM5oqz,QmUgarfke234D8VftfJ5M3h3rZ4jqv3wKpEyDy5h2xkbW6,QmVn7DJhxLncPNauxTD5cFcdpntTs8KDWAPkWAEJ3N2EKS,2026-04-25T02:52:29.326578,0.0,0.0,0.575,0.0,0.0,0.0,0.0,0.0,0.33093525179856115,0.0,0.0,0.0
optimized_20260425_025021,optimized,MHEALTH,2,0.6575875486381323,1.5104601250754461,0.5955894776394535,0.6101433830801952,0.6884459869171575,0.63407947225882,0.9687040722169077,0.9733651848919628,514,12,1652,44.37,3439144,QmVAa8e3vDTfCETNGGgYNUEt9ZsEDhRozhXxq4Au4WTTAD,Qmbo5YhXNE5L2oyQ11oEWBxUonignyUHus3jnjtKct9uTp,QmRW3GJ8DF3KpVufDAKrxB2yPjY2h99Tv4eGRkwncK2bFt,QmZkeFXVPRYK4eCmissWiAhNLd5MsfW7kZRLcjDQatF9JY,2026-04-25T02:54:31.918452,0.9387755102040817,0.989010989010989,1.0,0.6470588235294118,0.25,0.8817204301075269,0.3333333333333333,0.6027397260273972,0.7479674796747967,0.4406779661016949,0.0,0.3157894736842105
optimized_20260425_025021,optimized,MHEALTH,3,0.8229571984435797,1.2659440967771742,0.8002166862752712,0.7982868118587586,0.902572512983585,0.817010686575904,0.9837970556254138,0.994374279132553,514,12,1655,56.19,3439144,Qmbu9vjPqfFoGCQyPE1iHdE9EzbvmAbk82roiNpjbibBss,QmYktPfPsr4KWZxcJkTMfeUD3fuvBcFKFbXCTSg3XuzxFJ,QmYSTvQ8xZ5G7C2zVHMXzENnwsWqVCiPU5ibzNnyFq3ckG,QmZ2DuFoHnMaB9hNzGGHFEbyHikXRUCMpP9pdcm3oV9Ssj,2026-04-25T02:56:33.450560,0.8,1.0,1.0,0.891566265060241,0.8172043010752689,1.0,0.044444444444444446,0.5970149253731343,0.6174496644295302,0.9777777777777777,1.0,0.8571428571428571
optimized_20260425_025021,optimized,MHEALTH,4,0.8735408560311284,0.7229326566060384,0.8570010019738575,0.8726539246264858,0.8844438035016394,0.8819645732689212,0.9887047612295974,0.9970988167034703,514,12,1658,55.07,3439144,QmZePLxc1dQhHfkD7pJEFrid97TS6Gj3ddSkrdt2oFh12s,QmWY7xnnVN3KXNbh6U8AgMzAb7qVCwb79QqC4exwGzeL3y,QmSLixacsi79cDkeyUX5E3K8Bgpp9dCTDwu3vMQ9WH6EJh,QmeWyQcXBnV5VuP8oZWz2usnJ9dMbeTGsZXZNvHcRDJJVK,2026-04-25T02:58:34.696312,1.0,0.6666666666666666,1.0,0.9545454545454546,0.8888888888888888,0.9213483146067416,0.7927927927927928,0.8735632183908046,0.9787234042553191,0.647887323943662,0.9777777777777777,0.5818181818181818
